일자,지역,성별,연령,분야,건수
2025-03,부산광역시,여성,30,환경,18
2025-03,부산광역시,여성,40,경찰_검찰_법원,41
2025-03,부산광역시,여성,40,과학기술,11
2025-03,부산광역시,여성,40,관광,4
2025-03,부산광역시,여성,40,교육,39
2025-03,부산광역시,여성,40,교통,80
2025-03,부산광역시,여성,40,국방,4
2025-03,부산광역시,여성,40,기타,22
2025-03,부산광역시,여성,40,노동,33
2025-03,부산광역시,여성,40,농림_축산,10
2025-03,부산광역시,여성,40,도로,30
2025-03,부산광역시,여성,40,도시,8
2025-03,부산광역시,여성,40,문화,13
2025-03,부산광역시,여성,40,방송통신,9
2025-03,부산광역시,여성,40,보건,31
2025-03,부산광역시,여성,40,복지,10
2025-03,부산광역시,여성,40,산업_통상,31
2025-03,부산광역시,여성,40,세무,3
2025-03,부산광역시,여성,40,수자원,4
2025-03,부산광역시,여성,40,외무통일,7
2025-03,부산광역시,여성,40,우정,1
2025-03,부산광역시,여성,40,재정,19
2025-03,부산광역시,여성,40,주택_건축,58
2025-03,부산광역시,여성,40,체육,22
2025-03,부산광역시,여성,40,해양수산,2
2025-03,부산광역시,여성,40,행정_안전,57
2025-03,부산광역시,여성,40,환경,24
2025-03,부산광역시,여성,50,경찰_검찰_법원,35
2025-03,부산광역시,여성,50,과학기술,4
2025-03,부산광역시,여성,50,관광,8
2025-03,부산광역시,여성,50,교육,9
2025-03,부산광역시,여성,50,교통,49
2025-03,부산광역시,여성,50,국방,3
2025-03,부산광역시,여성,50,기타,34
2025-03,부산광역시,여성,50,노동,12
2025-03,부산광역시,여성,50,농림_축산,10
2025-03,부산광역시,여성,50,도로,38
2025-03,부산광역시,여성,50,도시,11
2025-03,부산광역시,여성,50,문화,10
2025-03,부산광역시,여성,50,방송통신,6
2025-03,부산광역시,여성,50,보건,16
2025-03,부산광역시,여성,50,복지,6
2025-03,부산광역시,여성,50,산업_통상,11
2025-03,부산광역시,여성,50,세무,7
2025-03,부산광역시,여성,50,수자원,7
2025-03,부산광역시,여성,50,외무통일,7
2025-03,부산광역시,여성,50,우정,1
2025-03,부산광역시,여성,50,재정,11
2025-03,부산광역시,여성,50,주택_건축,190
2025-03,부산광역시,여성,50,체육,4
2025-03,부산광역시,여성,50,해양수산,2
2025-03,부산광역시,여성,50,행정_안전,59
2025-03,부산광역시,여성,50,환경,22
2025-03,부산광역시,여성,60,경찰_검찰_법원,40
2025-03,부산광역시,여성,60,과학기술,3
2025-03,부산광역시,여성,60,관광,4
2025-03,부산광역시,여성,60,교육,1
2025-03,부산광역시,여성,60,교통,11
2025-03,부산광역시,여성,60,국방,3
2025-03,부산광역시,여성,60,기타,9
2025-03,부산광역시,여성,60,노동,1
2025-03,부산광역시,여성,60,농림_축산,3
2025-03,부산광역시,여성,60,도로,8
2025-03,부산광역시,여성,60,도시,2
2025-03,부산광역시,여성,60,방송통신,1
2025-03,부산광역시,여성,60,보건,3
2025-03,부산광역시,여성,60,복지,4
2025-03,부산광역시,여성,60,산업_통상,1
2025-03,부산광역시,여성,60,수자원,3
2025-03,부산광역시,여성,60,외무통일,1
2025-03,부산광역시,여성,60,재정,7
2025-03,부산광역시,여성,60,주택_건축,382
2025-03,부산광역시,여성,60,체육,1
2025-03,부산광역시,여성,60,해양수산,1
2025-03,부산광역시,여성,60,행정_안전,46
2025-03,부산광역시,여성,60,환경,7
2025-03,부산광역시,여성,70,경찰_검찰_법원,1
2025-03,부산광역시,여성,70,교통,2
2025-03,부산광역시,여성,70,기타,4
2025-03,부산광역시,여성,70,도시,1
2025-03,부산광역시,여성,70,문화,1
2025-03,부산광역시,여성,70,복지,11
2025-03,부산광역시,여성,70,산업_통상,1
2025-03,부산광역시,여성,70,세무,1
2025-03,부산광역시,여성,70,수자원,1
2025-03,부산광역시,여성,70,주택_건축,3
2025-03,부산광역시,여성,70,체육,1
2025-03,부산광역시,여성,70,행정_안전,1
2025-03,부산광역시,여성,80,기타,1
2025-03,부산광역시,여성,80,세무,4
2025-03,부산광역시,여성,80,주택_건축,14
2025-03,부산광역시,여성,80,행정_안전,8
2025-03,부산광역시,여성,90,교통,1
2025-03,서울특별시,남성,10,경찰_검찰_법원,16
2025-03,서울특별시,남성,10,과학기술,3
2025-03,서울특별시,남성,10,관광,2
2025-03,서울특별시,남성,10,교육,33
2025-03,서울특별시,남성,10,교통,36
2025-03,서울특별시,남성,10,국방,6
2025-03,서울특별시,남성,10,기타,7
2025-03,서울특별시,남성,10,도로,1
2025-03,서울특별시,남성,10,문화,6
2025-03,서울특별시,남성,10,방송통신,4
2025-03,서울특별시,남성,10,보건,3
2025-03,서울특별시,남성,10,복지,3
2025-03,서울특별시,남성,10,산업_통상,8
2025-03,서울특별시,남성,10,세무,1
2025-03,서울특별시,남성,10,주택_건축,1
2025-03,서울특별시,남성,10,체육,1
2025-03,서울특별시,남성,10,행정_안전,11
2025-03,서울특별시,남성,10,환경,6
2025-03,서울특별시,남성,20,경찰_검찰_법원,156
2025-03,서울특별시,남성,20,과학기술,43
2025-03,서울특별시,남성,20,관광,11
2025-03,서울특별시,남성,20,교육,57
2025-03,서울특별시,남성,20,교통,562
2025-03,서울특별시,남성,20,국방,292
2025-03,서울특별시,남성,20,기타,177
2025-03,서울특별시,남성,20,노동,82
2025-03,서울특별시,남성,20,농림_축산,193
2025-03,서울특별시,남성,20,도로,54
2025-03,서울특별시,남성,20,도시,2
2025-03,서울특별시,남성,20,문화,56
2025-03,서울특별시,남성,20,방송통신,55
2025-03,서울특별시,남성,20,보건,104
2025-03,서울특별시,남성,20,복지,10
2025-03,서울특별시,남성,20,산업_통상,152
2025-03,서울특별시,남성,20,세무,87
2025-03,서울특별시,남성,20,수자원,19
2025-03,서울특별시,남성,20,외무통일,26
2025-03,서울특별시,남성,20,우정,19
2025-03,서울특별시,남성,20,재정,37
2025-03,서울특별시,남성,20,주택_건축,138
2025-03,서울특별시,남성,20,체육,18
2025-03,서울특별시,남성,20,해양수산,2
2025-03,서울특별시,남성,20,행정_안전,291
2025-03,서울특별시,남성,20,환경,55
2025-03,서울특별시,남성,30,경찰_검찰_법원,550
2025-03,서울특별시,남성,30,과학기술,117
2025-03,서울특별시,남성,30,관광,23
2025-03,서울특별시,남성,30,교육,74
2025-03,서울특별시,남성,30,교통,653
2025-03,서울특별시,남성,30,국방,160
2025-03,서울특별시,남성,30,기타,151
2025-03,서울특별시,남성,30,노동,233
2025-03,서울특별시,남성,30,농림_축산,46
2025-03,서울특별시,남성,30,도로,127
2025-03,서울특별시,남성,30,도시,23
2025-03,서울특별시,남성,30,문화,133
2025-03,서울특별시,남성,30,방송통신,203
2025-03,서울특별시,남성,30,보건,288
2025-03,서울특별시,남성,30,복지,233
2025-03,서울특별시,남성,30,산업_통상,468
2025-03,서울특별시,남성,30,세무,141
2025-03,서울특별시,남성,30,수자원,51
2025-03,서울특별시,남성,30,외무통일,52
2025-03,서울특별시,남성,30,우정,15
2025-03,서울특별시,남성,30,재정,168
2025-03,서울특별시,남성,30,주택_건축,294
2025-03,서울특별시,남성,30,체육,27
2025-03,서울특별시,남성,30,해양수산,30
2025-03,서울특별시,남성,30,행정_안전,431
2025-03,서울특별시,남성,30,환경,137
2025-03,서울특별시,남성,40,경찰_검찰_법원,358
2025-03,서울특별시,남성,40,과학기술,91
2025-03,서울특별시,남성,40,관광,27
2025-03,서울특별시,남성,40,교육,145
2025-03,서울특별시,남성,40,교통,762
2025-03,서울특별시,남성,40,국방,103
2025-03,서울특별시,남성,40,기타,148
2025-03,서울특별시,남성,40,노동,133
2025-03,서울특별시,남성,40,농림_축산,42
2025-03,서울특별시,남성,40,도로,105
2025-03,서울특별시,남성,40,도시,37
2025-03,서울특별시,남성,40,문화,163
2025-03,서울특별시,남성,40,방송통신,113
2025-03,서울특별시,남성,40,보건,294
2025-03,서울특별시,남성,40,복지,58
2025-03,서울특별시,남성,40,산업_통상,924
2025-03,서울특별시,남성,40,세무,116
2025-03,서울특별시,남성,40,수자원,128
2025-03,서울특별시,남성,40,외무통일,62
2025-03,서울특별시,남성,40,우정,13
2025-03,서울특별시,남성,40,재정,171
2025-03,서울특별시,남성,40,주택_건축,340
2025-03,서울특별시,남성,40,체육,33
2025-03,서울특별시,남성,40,해양수산,23
2025-03,서울특별시,남성,40,행정_안전,838
2025-03,서울특별시,남성,40,환경,150
2025-03,서울특별시,남성,50,경찰_검찰_법원,694
2025-03,서울특별시,남성,50,과학기술,66
2025-03,서울특별시,남성,50,관광,21
2025-03,서울특별시,남성,50,교육,171
2025-03,서울특별시,남성,50,교통,893
2025-03,서울특별시,남성,50,국방,107
2025-03,서울특별시,남성,50,기타,166
2025-03,서울특별시,남성,50,노동,137
2025-03,서울특별시,남성,50,농림_축산,32
2025-03,서울특별시,남성,50,도로,101
2025-03,서울특별시,남성,50,도시,37
2025-03,서울특별시,남성,50,문화,63
2025-03,서울특별시,남성,50,방송통신,50
2025-03,서울특별시,남성,50,보건,117
2025-03,서울특별시,남성,50,복지,57
2025-03,서울특별시,남성,50,산업_통상,276
2025-03,서울특별시,남성,50,세무,81
2025-03,서울특별시,남성,50,수자원,53
2025-03,서울특별시,남성,50,외무통일,40
2025-03,서울특별시,남성,50,우정,8
2025-03,서울특별시,남성,50,재정,176
2025-03,서울특별시,남성,50,주택_건축,304
2025-03,서울특별시,남성,50,체육,18
2025-03,서울특별시,남성,50,해양수산,26
2025-03,서울특별시,남성,50,행정_안전,478
2025-03,서울특별시,남성,50,환경,196
2025-03,서울특별시,남성,60,경찰_검찰_법원,681
2025-03,서울특별시,남성,60,과학기술,34
2025-03,서울특별시,남성,60,관광,13
2025-03,서울특별시,남성,60,교육,42
2025-03,서울특별시,남성,60,교통,770
2025-03,서울특별시,남성,60,국방,61
2025-03,서울특별시,남성,60,기타,61
2025-03,서울특별시,남성,60,노동,58
2025-03,서울특별시,남성,60,농림_축산,14
2025-03,서울특별시,남성,60,도로,35
2025-03,서울특별시,남성,60,도시,50
2025-03,서울특별시,남성,60,문화,27
2025-03,서울특별시,남성,60,방송통신,29
2025-03,서울특별시,남성,60,보건,49
2025-03,서울특별시,남성,60,복지,21
2025-03,서울특별시,남성,60,산업_통상,161
2025-03,서울특별시,남성,60,세무,24
2025-03,서울특별시,남성,60,수자원,18
2025-03,서울특별시,남성,60,외무통일,13
2025-03,서울특별시,남성,60,우정,5
2025-03,서울특별시,남성,60,재정,68
2025-03,서울특별시,남성,60,주택_건축,216
2025-03,서울특별시,남성,60,체육,10
2025-03,서울특별시,남성,60,해양수산,7
2025-03,서울특별시,남성,60,행정_안전,222
2025-03,서울특별시,남성,60,환경,38
2025-03,서울특별시,남성,70,경찰_검찰_법원,178
2025-03,서울특별시,남성,70,과학기술,5
2025-03,서울특별시,남성,70,관광,6
2025-03,서울특별시,남성,70,교육,2
2025-03,서울특별시,남성,70,교통,21
2025-03,서울특별시,남성,70,국방,7
2025-03,서울특별시,남성,70,기타,6
2025-03,서울특별시,남성,70,노동,7
2025-03,서울특별시,남성,70,농림_축산,3
2025-03,서울특별시,남성,70,도로,7
2025-03,서울특별시,남성,70,도시,7
2025-03,서울특별시,남성,70,문화,7
2025-03,서울특별시,남성,70,방송통신,3
2025-03,서울특별시,남성,70,보건,9
2025-03,서울특별시,남성,70,복지,5
2025-03,서울특별시,남성,70,산업_통상,13
2025-03,서울특별시,남성,70,세무,8
2025-03,서울특별시,남성,70,수자원,6
2025-03,서울특별시,남성,70,외무통일,9
2025-03,서울특별시,남성,70,우정,2
2025-03,서울특별시,남성,70,재정,12
2025-03,서울특별시,남성,70,주택_건축,49
2025-03,서울특별시,남성,70,체육,2
2025-03,서울특별시,남성,70,해양수산,3
2025-03,서울특별시,남성,70,행정_안전,56
2025-03,서울특별시,남성,70,환경,7
2025-03,서울특별시,남성,80,경찰_검찰_법원,7
2025-03,서울특별시,남성,80,관광,2
2025-03,서울특별시,남성,80,교통,1
2025-03,서울특별시,남성,80,국방,2
2025-03,서울특별시,남성,80,기타,1
2025-03,서울특별시,남성,80,농림_축산,11
2025-03,서울특별시,남성,80,문화,4
2025-03,서울특별시,남성,80,보건,1
2025-03,서울특별시,남성,80,복지,1
2025-03,서울특별시,남성,80,산업_통상,2
2025-03,서울특별시,남성,80,세무,2
2025-03,서울특별시,남성,80,수자원,1
2025-03,서울특별시,남성,80,재정,2
2025-03,서울특별시,남성,80,주택_건축,9
2025-03,서울특별시,남성,80,해양수산,1
2025-03,서울특별시,남성,80,행정_안전,10
2025-03,서울특별시,남성,80,환경,1
2025-03,서울특별시,남성,90,국방,1
2025-03,서울특별시,남성,90,기타,1
2025-03,서울특별시,남성,90,주택_건축,1
2025-03,서울특별시,여성,10,경찰_검찰_법원,21
2025-03,서울특별시,여성,10,과학기술,2
2025-03,서울특별시,여성,10,관광,2
2025-03,서울특별시,여성,10,교육,28
2025-03,서울특별시,여성,10,교통,3
2025-03,서울특별시,여성,10,기타,4
2025-03,서울특별시,여성,10,노동,4
2025-03,서울특별시,여성,10,도로,1
2025-03,서울특별시,여성,10,문화,1
2025-03,서울특별시,여성,10,방송통신,1
2025-03,서울특별시,여성,10,보건,5
2025-03,서울특별시,여성,10,복지,7
2025-03,서울특별시,여성,10,산업_통상,4
2025-03,서울특별시,여성,10,재정,1
2025-03,서울특별시,여성,10,주택_건축,1
2025-03,서울특별시,여성,10,체육,3
2025-03,서울특별시,여성,10,행정_안전,1
2025-03,서울특별시,여성,10,환경,1
2025-03,서울특별시,여성,20,경찰_검찰_법원,281
2025-03,서울특별시,여성,20,과학기술,25
2025-03,서울특별시,여성,20,관광,9
2025-03,서울특별시,여성,20,교육,69
2025-03,서울특별시,여성,20,교통,158
2025-03,서울특별시,여성,20,국방,32
2025-03,서울특별시,여성,20,기타,40
2025-03,서울특별시,여성,20,노동,96
2025-03,서울특별시,여성,20,농림_축산,22
2025-03,서울특별시,여성,20,도로,11
2025-03,서울특별시,여성,20,도시,2
2025-03,서울특별시,여성,20,문화,67
2025-03,서울특별시,여성,20,방송통신,80
2025-03,서울특별시,여성,20,보건,110
2025-03,서울특별시,여성,20,복지,39
2025-03,서울특별시,여성,20,산업_통상,96
2025-03,서울특별시,여성,20,세무,167
2025-03,서울특별시,여성,20,수자원,1
2025-03,서울특별시,여성,20,외무통일,23
2025-03,서울특별시,여성,20,우정,8
2025-03,서울특별시,여성,20,재정,29
2025-03,서울특별시,여성,20,주택_건축,47
2025-03,서울특별시,여성,20,체육,6
2025-03,서울특별시,여성,20,해양수산,2
2025-03,서울특별시,여성,20,행정_안전,89
2025-03,서울특별시,여성,20,환경,24
2025-03,서울특별시,여성,30,경찰_검찰_법원,495
2025-03,서울특별시,여성,30,과학기술,37
2025-03,서울특별시,여성,30,관광,15
2025-03,서울특별시,여성,30,교육,82
2025-03,서울특별시,여성,30,교통,234
2025-03,서울특별시,여성,30,국방,21
2025-03,서울특별시,여성,30,기타,163
2025-03,서울특별시,여성,30,노동,187
2025-03,서울특별시,여성,30,농림_축산,38
2025-03,서울특별시,여성,30,도로,63
2025-03,서울특별시,여성,30,도시,13
2025-03,서울특별시,여성,30,문화,47
2025-03,서울특별시,여성,30,방송통신,66
2025-03,서울특별시,여성,30,보건,249
2025-03,서울특별시,여성,30,복지,47
2025-03,서울특별시,여성,30,산업_통상,197
2025-03,서울특별시,여성,30,세무,124
2025-03,서울특별시,여성,30,수자원,15
2025-03,서울특별시,여성,30,외무통일,60
2025-03,서울특별시,여성,30,우정,8
2025-03,서울특별시,여성,30,재정,85
2025-03,서울특별시,여성,30,주택_건축,118
2025-03,서울특별시,여성,30,체육,6
2025-03,서울특별시,여성,30,해양수산,5
2025-03,서울특별시,여성,30,행정_안전,208
2025-03,서울특별시,여성,30,환경,62
2025-03,서울특별시,여성,40,경찰_검찰_법원,1099
2025-03,서울특별시,여성,40,과학기술,42
2025-03,서울특별시,여성,40,관광,14
2025-03,서울특별시,여성,40,교육,205
2025-03,서울특별시,여성,40,교통,722
2025-03,서울특별시,여성,40,국방,200
2025-03,서울특별시,여성,40,기타,153
2025-03,서울특별시,여성,40,노동,113
2025-03,서울특별시,여성,40,농림_축산,18
2025-03,서울특별시,여성,40,도로,39
2025-03,서울특별시,여성,40,도시,8
2025-03,서울특별시,여성,40,문화,35
2025-03,서울특별시,여성,40,방송통신,48
2025-03,서울특별시,여성,40,보건,136
2025-03,서울특별시,여성,40,복지,41
2025-03,서울특별시,여성,40,산업_통상,318
2025-03,서울특별시,여성,40,세무,61
2025-03,서울특별시,여성,40,수자원,72
2025-03,서울특별시,여성,40,외무통일,46
2025-03,서울특별시,여성,40,우정,8
2025-03,서울특별시,여성,40,재정,239
2025-03,서울특별시,여성,40,주택_건축,180
2025-03,서울특별시,여성,40,체육,12
2025-03,서울특별시,여성,40,해양수산,13
2025-03,서울특별시,여성,40,행정_안전,460
2025-03,서울특별시,여성,40,환경,52
2025-03,서울특별시,여성,50,경찰_검찰_법원,186
2025-03,서울특별시,여성,50,과학기술,13
2025-03,서울특별시,여성,50,관광,8
2025-03,서울특별시,여성,50,교육,45
2025-03,서울특별시,여성,50,교통,685
2025-03,서울특별시,여성,50,국방,35
2025-03,서울특별시,여성,50,기타,57
2025-03,서울특별시,여성,50,노동,58
2025-03,서울특별시,여성,50,농림_축산,18
2025-03,서울특별시,여성,50,도로,21
2025-03,서울특별시,여성,50,도시,7
2025-03,서울특별시,여성,50,문화,32
2025-03,서울특별시,여성,50,방송통신,26
2025-03,서울특별시,여성,50,보건,83
2025-03,서울특별시,여성,50,복지,23
2025-03,서울특별시,여성,50,산업_통상,91
2025-03,서울특별시,여성,50,세무,86
2025-03,서울특별시,여성,50,수자원,10
2025-03,서울특별시,여성,50,외무통일,32
2025-03,서울특별시,여성,50,우정,7
2025-03,서울특별시,여성,50,재정,86
2025-03,서울특별시,여성,50,주택_건축,191
2025-03,서울특별시,여성,50,체육,13
2025-03,서울특별시,여성,50,해양수산,4
2025-03,서울특별시,여성,50,행정_안전,224
2025-03,서울특별시,여성,50,환경,168
2025-03,서울특별시,여성,60,경찰_검찰_법원,2330
2025-03,서울특별시,여성,60,과학기술,10
2025-03,서울특별시,여성,60,관광,3
2025-03,서울특별시,여성,60,교육,26
2025-03,서울특별시,여성,60,교통,254
2025-03,서울특별시,여성,60,국방,362
2025-03,서울특별시,여성,60,기타,149
2025-03,서울특별시,여성,60,노동,12
2025-03,서울특별시,여성,60,농림_축산,9
2025-03,서울특별시,여성,60,도로,14
2025-03,서울특별시,여성,60,도시,1
2025-03,서울특별시,여성,60,문화,10
2025-03,서울특별시,여성,60,방송통신,6
2025-03,서울특별시,여성,60,보건,16
2025-03,서울특별시,여성,60,복지,9
2025-03,서울특별시,여성,60,산업_통상,24
2025-03,서울특별시,여성,60,세무,6
2025-03,서울특별시,여성,60,수자원,6
2025-03,서울특별시,여성,60,외무통일,19
2025-03,서울특별시,여성,60,우정,3
2025-03,서울특별시,여성,60,재정,154
2025-03,서울특별시,여성,60,주택_건축,117
2025-03,서울특별시,여성,60,체육,2
2025-03,서울특별시,여성,60,해양수산,4
2025-03,서울특별시,여성,60,행정_안전,1875
2025-03,서울특별시,여성,60,환경,54
2025-03,서울특별시,여성,70,경찰_검찰_법원,10
2025-03,서울특별시,여성,70,과학기술,3
2025-03,서울특별시,여성,70,교육,3
2025-03,서울특별시,여성,70,교통,14
2025-03,서울특별시,여성,70,국방,1
2025-03,서울특별시,여성,70,기타,1
2025-03,서울특별시,여성,70,노동,4
2025-03,서울특별시,여성,70,도로,2
2025-03,서울특별시,여성,70,도시,1
2025-03,서울특별시,여성,70,문화,1
2025-03,서울특별시,여성,70,방송통신,12
2025-03,서울특별시,여성,70,보건,3
2025-03,서울특별시,여성,70,복지,1
2025-03,서울특별시,여성,70,산업_통상,4
2025-03,서울특별시,여성,70,세무,3
2025-03,서울특별시,여성,70,외무통일,2
2025-03,서울특별시,여성,70,재정,6
2025-03,서울특별시,여성,70,주택_건축,17
2025-03,서울특별시,여성,70,행정_안전,2
2025-03,서울특별시,여성,70,환경,1
2025-03,서울특별시,여성,80,교통,86
2025-03,서울특별시,여성,80,국방,6
2025-03,서울특별시,여성,80,기타,13
2025-03,서울특별시,여성,80,노동,1
2025-03,서울특별시,여성,80,농림_축산,1
2025-03,서울특별시,여성,80,도로,1
2025-03,서울특별시,여성,80,방송통신,1
2025-03,서울특별시,여성,80,산업_통상,7
2025-03,서울특별시,여성,80,우정,1
2025-03,서울특별시,여성,80,재정,1
2025-03,서울특별시,여성,80,주택_건축,23
2025-03,서울특별시,여성,80,행정_안전,28
2025-03,서울특별시,여성,80,환경,7
2025-03,서울특별시,여성,90,경찰_검찰_법원,1
2025-02,부산광역시,남성,10,경찰_검찰_법원,2
2025-02,부산광역시,남성,10,교육,4
2025-02,부산광역시,남성,10,교통,12
2025-02,부산광역시,남성,10,국방,2
2025-02,부산광역시,남성,10,기타,5
2025-02,부산광역시,남성,10,도로,1
2025-02,부산광역시,남성,10,문화,2
2025-02,부산광역시,남성,10,방송통신,3
2025-02,부산광역시,남성,10,복지,5
2025-02,부산광역시,남성,10,산업_통상,2
2025-02,부산광역시,남성,10,세무,3
2025-02,부산광역시,남성,10,체육,1
2025-02,부산광역시,남성,10,행정_안전,2
2025-02,부산광역시,남성,20,경찰_검찰_법원,37
2025-02,부산광역시,남성,20,과학기술,23
2025-02,부산광역시,남성,20,관광,12
2025-02,부산광역시,남성,20,교육,41
2025-02,부산광역시,남성,20,교통,211
2025-02,부산광역시,남성,20,국방,57
2025-02,부산광역시,남성,20,기타,76
2025-02,부산광역시,남성,20,노동,22
2025-02,부산광역시,남성,20,농림_축산,4
2025-02,부산광역시,남성,20,도로,34
2025-02,부산광역시,남성,20,도시,7
2025-02,부산광역시,남성,20,문화,17
2025-02,부산광역시,남성,20,방송통신,16
2025-02,부산광역시,남성,20,보건,79
2025-02,부산광역시,남성,20,복지,24
2025-02,부산광역시,남성,20,산업_통상,34
2025-02,부산광역시,남성,20,세무,5
2025-02,부산광역시,남성,20,수자원,3
2025-02,부산광역시,남성,20,외무통일,1
2025-02,부산광역시,남성,20,우정,12
2025-02,부산광역시,남성,20,재정,24
2025-02,부산광역시,남성,20,주택_건축,59
2025-02,부산광역시,남성,20,체육,16
2025-02,부산광역시,남성,20,해양수산,1
2025-02,부산광역시,남성,20,행정_안전,96
2025-02,부산광역시,남성,20,환경,14
2025-02,부산광역시,남성,30,경찰_검찰_법원,67
2025-02,부산광역시,남성,30,과학기술,35
2025-02,부산광역시,남성,30,관광,9
2025-02,부산광역시,남성,30,교육,15
2025-02,부산광역시,남성,30,교통,196
2025-02,부산광역시,남성,30,국방,28
2025-02,부산광역시,남성,30,기타,44
2025-02,부산광역시,남성,30,노동,76
2025-02,부산광역시,남성,30,농림_축산,10
2025-02,부산광역시,남성,30,도로,50
2025-02,부산광역시,남성,30,도시,13
2025-02,부산광역시,남성,30,문화,39
2025-02,부산광역시,남성,30,방송통신,59
2025-02,부산광역시,남성,30,보건,90
2025-02,부산광역시,남성,30,복지,19
2025-02,부산광역시,남성,30,산업_통상,72
2025-02,부산광역시,남성,30,세무,20
2025-02,부산광역시,남성,30,수자원,16
2025-02,부산광역시,남성,30,외무통일,6
2025-02,부산광역시,남성,30,우정,4
2025-02,부산광역시,남성,30,재정,50
2025-02,부산광역시,남성,30,주택_건축,173
2025-02,부산광역시,남성,30,체육,8
2025-02,부산광역시,남성,30,해양수산,16
2025-02,부산광역시,남성,30,행정_안전,123
2025-02,부산광역시,남성,30,환경,48
2025-02,부산광역시,남성,40,경찰_검찰_법원,47
2025-02,부산광역시,남성,40,과학기술,18
2025-02,부산광역시,남성,40,관광,10
2025-02,부산광역시,남성,40,교육,24
2025-02,부산광역시,남성,40,교통,169
2025-02,부산광역시,남성,40,국방,25
2025-02,부산광역시,남성,40,기타,51
2025-02,부산광역시,남성,40,노동,28
2025-02,부산광역시,남성,40,농림_축산,10
2025-02,부산광역시,남성,40,도로,48
2025-02,부산광역시,남성,40,도시,16
2025-02,부산광역시,남성,40,문화,26
2025-02,부산광역시,남성,40,방송통신,19
2025-02,부산광역시,남성,40,보건,68
2025-02,부산광역시,남성,40,복지,16
2025-02,부산광역시,남성,40,산업_통상,72
2025-02,부산광역시,남성,40,세무,15
2025-02,부산광역시,남성,40,수자원,12
2025-02,부산광역시,남성,40,외무통일,9
2025-02,부산광역시,남성,40,우정,4
2025-02,부산광역시,남성,40,재정,35
2025-02,부산광역시,남성,40,주택_건축,158
2025-02,부산광역시,남성,40,체육,9
2025-02,부산광역시,남성,40,해양수산,21
2025-02,부산광역시,남성,40,행정_안전,73
2025-02,부산광역시,남성,40,환경,25
2025-02,부산광역시,남성,50,경찰_검찰_법원,47
2025-02,부산광역시,남성,50,과학기술,11
2025-02,부산광역시,남성,50,관광,4
2025-02,부산광역시,남성,50,교육,29
2025-02,부산광역시,남성,50,교통,91
2025-02,부산광역시,남성,50,국방,22
2025-02,부산광역시,남성,50,기타,29
2025-02,부산광역시,남성,50,노동,34
2025-02,부산광역시,남성,50,농림_축산,9
2025-02,부산광역시,남성,50,도로,29
2025-02,부산광역시,남성,50,도시,5
2025-02,부산광역시,남성,50,문화,13
2025-02,부산광역시,남성,50,방송통신,18
2025-02,부산광역시,남성,50,보건,45
2025-02,부산광역시,남성,50,복지,15
2025-02,부산광역시,남성,50,산업_통상,38
2025-02,부산광역시,남성,50,세무,14
2025-02,부산광역시,남성,50,수자원,10
2025-02,부산광역시,남성,50,외무통일,4
2025-02,부산광역시,남성,50,우정,4
2025-02,부산광역시,남성,50,재정,25
2025-02,부산광역시,남성,50,주택_건축,157
2025-02,부산광역시,남성,50,체육,4
2025-02,부산광역시,남성,50,해양수산,13
2025-02,부산광역시,남성,50,행정_안전,72
2025-02,부산광역시,남성,50,환경,11
2025-02,부산광역시,남성,60,경찰_검찰_법원,23
2025-02,부산광역시,남성,60,과학기술,6
2025-02,부산광역시,남성,60,관광,7
2025-02,부산광역시,남성,60,교육,7
2025-02,부산광역시,남성,60,교통,29
2025-02,부산광역시,남성,60,국방,9
2025-02,부산광역시,남성,60,기타,3
2025-02,부산광역시,남성,60,노동,10
2025-02,부산광역시,남성,60,농림_축산,5
2025-02,부산광역시,남성,60,도로,28
2025-02,부산광역시,남성,60,도시,17
2025-02,부산광역시,남성,60,문화,15
2025-02,부산광역시,남성,60,방송통신,4
2025-02,부산광역시,남성,60,보건,6
2025-02,부산광역시,남성,60,복지,2
2025-02,부산광역시,남성,60,산업_통상,22
2025-02,부산광역시,남성,60,세무,10
2025-02,부산광역시,남성,60,수자원,7
2025-02,부산광역시,남성,60,외무통일,1
2025-02,부산광역시,남성,60,우정,1
2025-02,부산광역시,남성,60,재정,12
2025-02,부산광역시,남성,60,주택_건축,116
2025-02,부산광역시,남성,60,체육,4
2025-02,부산광역시,남성,60,해양수산,6
2025-02,부산광역시,남성,60,행정_안전,41
2025-02,부산광역시,남성,60,환경,8
2025-02,부산광역시,남성,70,경찰_검찰_법원,34
2025-02,부산광역시,남성,70,과학기술,2
2025-02,부산광역시,남성,70,교통,7
2025-02,부산광역시,남성,70,국방,5
2025-02,부산광역시,남성,70,기타,7
2025-02,부산광역시,남성,70,농림_축산,1
2025-02,부산광역시,남성,70,도로,8
2025-02,부산광역시,남성,70,도시,3
2025-02,부산광역시,남성,70,문화,2
2025-02,부산광역시,남성,70,방송통신,2
2025-02,부산광역시,남성,70,보건,5
2025-02,부산광역시,남성,70,복지,4
2025-02,부산광역시,남성,70,산업_통상,4
2025-02,부산광역시,남성,70,세무,1
2025-02,부산광역시,남성,70,수자원,2
2025-02,부산광역시,남성,70,외무통일,1
2025-02,부산광역시,남성,70,재정,3
2025-02,부산광역시,남성,70,주택_건축,24
2025-02,부산광역시,남성,70,체육,1
